cell_id,lon,lat,LCZ_Class,Building_Density,LST_Terra,LST_Aqua,NDVI,ERA5_Temp,lst_mean,LST_range,surface_excess,site,surface_excess_pred,amp01
621,39.7300641744179,21.529255182249216,16,4.273976621486573e-05,50.04690170288086,55.01511001586914,0.0720942020416259,30.54922,52.531005859375,4.968208312988281,21.981785859375,,21.82297959965085,0.8700507951585434
622,39.73010933865048,21.53828952180552,16,0.0007118929353292,50.59792709350586,54.38952255249024,0.0900330990552902,30.54922,52.49372482299805,3.791595458984382,21.94450482299805,,22.230681313028477,0.9386030338234432
623,39.730154526521545,21.547323851493104,15,0.0,50.98204040527344,52.33456039428711,0.0674040541052818,30.54451,51.65830039978027,1.3525199890136719,21.113790399780274,,19.22046285648306,0.4324555066104464
624,39.73019973803771,21.556358171308627,16,0.0002546928069908,50.76481246948242,53.14412689208984,0.048895213752985,30.524933,51.95446968078613,2.3793144226074148,21.429536680786132,,21.013427670120688,0.7339302068367106
625,39.73024497320555,21.56539248124876,16,0.0028043306891629,50.5208740234375,53.50479888916016,0.0430604703724384,30.524933,52.01283645629883,2.9839248657226634,21.487903456298827,,21.14793555597719,0.7565467826101009
626,39.73029023203169,21.57442678131016,16,0.0002059865327692,49.88780212402344,52.26708984375,0.0494703762233257,30.524933,51.07744598388672,2.3792877197265625,20.552512983886718,,21.033800624539452,0.7373557789836951
627,39.730335514522736,21.583461071489488,16,0.0,50.42638397216797,54.32491302490234,0.0549812279641628,30.524933,52.37564849853516,3.898529052734368,21.850715498535163,,21.895001368907494,0.8821607602461239
628,39.730380820685305,21.592495351783427,16,0.0,51.157752990722656,54.715309143066406,0.0530207864940166,30.524933,52.93653106689453,3.55755615234375,22.41159806689453,,21.669938487735887,0.8443179849070968
629,39.73042615052601,21.601529622188647,16,0.0,51.28058242797851,54.65738677978515,0.0478451363742351,30.524933,52.96898460388183,3.3768043518066406,22.444051603881828,,21.56922228099135,0.8273832475350714
630,39.73808827974115,21.203970590883017,16,0.0002975225556736,49.43217086791992,54.61139678955078,0.0443354956805706,30.408495,52.02178382873535,5.179225921630859,21.613288828735353,,21.915833785192948,0.8856635877455125
631,39.73813318334818,21.213005263984304,16,4.982891764761098e-05,49.46409225463867,54.6181869506836,0.0515910014510154,30.408495,52.04113960266113,5.154094696044929,21.632644602661134,,21.933036044412916,0.8885560293049386
632,39.73817811066857,21.22203992733532,16,3.014780602206312e-05,49.821754455566406,54.450565338134766,0.0487587265670299,30.408495,52.136159896850586,4.628810882568359,21.727664896850587,,22.181826803896058,0.9303884841661548
633,39.73822306170884,21.23107458093268,16,0.0003300785150139,49.78559112548828,53.5234260559082,0.0558837354183197,30.408495,51.65450859069824,3.737834930419922,21.246013590698244,,21.341352514188788,0.7890685136847977
634,39.73826803647551,21.240109224773025,16,0.000426453841295,49.73423004150391,53.81012344360352,0.0403335317969322,30.408495,51.77217674255371,4.075893402099609,21.363681742553712,,21.62880498872217,0.8374016699911008
635,39.73831303497513,21.249143858852964,16,5.124111718145782e-05,49.53804397583008,54.03158950805664,0.0391889996826648,30.440252,51.78481674194336,4.4935455322265625,21.34456474194336,,22.41396790036196,0.9694214127183147
636,39.73835805721422,21.25817848316916,16,0.0,49.64656066894531,54.27131652832031,0.0483200550079345,30.489058,51.95893859863281,4.624755859375,21.469880598632813,,22.201312181250657,0.9336648163351365
